0,1,2,3,4,5,6,7
,15:45-16:45,,,,,,
,15:45-16:45,,,,,,
,TIME,,"CREWFE-3, FE-5CDRFE-1FE-2FE-4FE-3, FE-5CDR, FE-1,",,,ACTIVITYReading REMINDERMorning InspectionMorning Inspection.,
,06:00-06:05,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,SM ПСС (Caution & Warning Panel) TestMorning Inspection.,,,,
,,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,Laptop RS1(2) RebootMorning Inspection.,,,,
,,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,"RSS1,2 RebootMorning Inspection",,,,,
,,,,,,,
,06:05-06:15,,,,,,
,,,,,,,
,06:10-06:40,,Post-sleep,,,,
,,"FE-2, FE-4FE-5FE-3CDR, FE-1,FE-2, FE-4FE-5FE-3",,,,,
,,Post-sleepPost-sleepBREAKFASTBREAKFASTBREAKFASTDaily Planning Conference (S-band)BREAKFASTBREAKFAST,,,,,
,06:15-06:40,,,,,,
,06:15-06:45,,,,,,
,06:40-07:05,,,,,,
,06:40-07:05,,,,,,
,06:45-07:05,,,,,,
,07:05-07:30,,,,,,
,,"FE-1, FE-2,FE-4, CDRFE-3, FE-5FE-1, FE-2,",,,,,
,07:30-07:55,,,,,,
,07:30-08:00,,,,,,
,,,,,,,
,07:55-08:05,,Work Prep,,,,
,,"FE-4CDRCDRCDRFE-1, FE-2,",,,,,
,,Pre-EVA Crew Health Status - PrepFinal printout of EVA proceduresGLACIER - Hardware Deployment,,,,,
,07:55-08:10,,,,,,
,08:00-08:10,,,,,,
,08:00-09:00,,,,,,
,,,,,,,
,08:05-08:45,,Video Footage of Greetings,,,,
"FE-4CDRFE-5FE-5CDRFE-4FE-1FE-2CDRFE-3FE-3, FE-5FE-4",,,,,,,
,,Pre-EVA Crew Health Status - CMOPre-EVA Crew Health Status - SubjectARED ExerciseWork PrepDismantle ЛКТ (ТА251М1Б) and ПЗУ in ТГК 421 (AO) (Stow at,,,,,
,08:10-08:25,,,,,,
,08:10-08:25,,,,,,
,08:25-09:55,,,,,,
,08:25-08:50,,,,,,
,,,,,,,
,08:45-09:45,,,,,,
"СМ1РО_3_314_1, bag 353-8 (00037141R)БД-2 Exercise, Day 1VELO Exercise, Day 4T2 ExerciseHDPCG. Activation and MELFI InsertionEVA Tool ConfigStudy of veins in lower extremities",,,,,,,
,,,,,,,
,08:55-10:20,,,,,,
,09:00-10:00,,,,,,
,09:15-10:15,,,,,,
,09:20-09:35,,,,,,
,09:55-10:40,,,,,,
,10:00-11:15,,,,,,
,TIME,,,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:10-06:35,,,,,,
,TIME,,,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:00-06:05,,,,,,
,06:00-06:10,,,,,,
,06:05-06:10,,,,,,
,06:10-06:40,,,,,,
,06:40-07:30,,,,,,
,07:30-07:55,,,,,,
,07:55-08:10,,,,,,
,07:55-08:15,,,,,,
,07:55-08:05,,,,,,
,,,,,,,
,07:55-08:00,,,,,,
,,,,,,,
,07:55-08:00,,,,,,
,08:00-08:10,,,,,,
,08:00-08:25,,,,,,
,08:05-08:15,,,,,,
,08:10-08:25,,,,,,
,08:15-08:25,,,,,,
,08:15-09:45,,,,,,
,08:15-08:25,,,,,,
,08:25-10:30,,,,,,
,08:25-10:25,,,,,,
,08:25-11:30,,,,,,
,08:25-08:40,,,,,,
,,,,,,,
,08:40-09:25,,,,,,
,,,,,,,
,09:25-09:30,,,,,,
,09:30-10:00,,,,,,
,,,,,,,
,09:50-10:00,,,,,,
,TIME,,"CREWCDR, FE-3FE-1FE-2FE-4FE-5FE-3CDRFE-5FE-4FE-1FE-2CDRFE-3FE-5FE-3FE-4FE-5FE-2FE-1CDRFE-3FE-5FE-1FE-2CDR,FE-5FE-4FE-2",,"ACTIVITYReminder for Surface sample collection from USOS equipment andstructuresMorning Inspection. SM ПСС (Caution & Warning Panel) TestLaptop RS1(2) RebootIMMUNO. Saliva Sample (Session 1). Tagup with specialistsMorning Inspection. RSS1,2 RebootREMINDER. Surface Sample Collection OpsReading REMINDERREMINDER - Reading ReminderHRF Saliva Sample CollectionPost-sleepPost-sleepIMMUNO. First stress test, questionnaire data entry. Tagup with",,
,06:00-06:05,,,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:00-06:05,,,,,,
,06:05-06:10,,,,,,
,06:05-06:10,,,,,,
,06:05-06:15,,,,,,
,06:10-06:15,,,,,,
,06:10-06:20,,,,,,
,,,,,,,
,06:10-06:20,,,,,,
,,specialistsMorning InspectionReading REMINDERHRF - Urine Sample Insertion Into MELFIMorning InspectionVideo for Roscosmos TV StudioMorning InspectionIMMUNO. Venous blood collection Tagup with specialistsIMMUNO. Assistance with the ExperimentPost-sleepPost-sleepPost-sleepPost-sleepIMMUNO. Venous blood sample processing (smear) Tagup with,,,,,
,,,,,,,
,06:10-06:20,,,,,,
,06:10-06:15,,,,,,
,06:15-06:20,,,,,,
,06:15-06:25,,,,,,
,06:15-06:45,,,,,,
,06:20-06:30,,,,,,
,06:20-06:35,,,,,,
,06:20-06:35,,,,,,
,06:20-06:40,,,,,,
,06:25-07:00,,,,,,
,06:30-06:40,,,,,,
,06:35-07:00,,,,,,
,,,,,,,
,06:35-06:55,,,,,,
specialistsBREAKFASTPost-sleepIMMUNO. Equipment StowageDaily Planning Conference (S-band)Morning InspectionBIOME - Sample Collection OpsBREAKFASTISS Crew / SSIPC FD ConferenceBREAKFASTBREAKFASTPost-sleep,,,,,,,
,,,,,,,
,06:40-07:00,,,,,,
,06:45-07:00,,,,,,
,06:55-07:00,,,,,,
,07:00-07:15,,,,,,
FE-2FE-5FE-1CDRFE-4FE-3FE-2,,,,,,,
,07:15-07:25,,,,,,
,07:15-08:00,,,,,,
,07:15-08:00,,,,,,
,07:15-07:35,,,,,,
,07:15-08:00,,,,,,
,07:20-07:45,,,,,,
,07:25-07:45,,,,,,
,TIME,,"CREWFE-3,FE-4,FE-5CDRFE-1FE-2CDRCDRFE-1,FE-2,FE-3,FE-4,FE-5CDR..FE-1,FE-2,FE-3,FE-4,FE-5CDRFE-1,FE-2,FE-3,FE-4,FE-5FE-3FE-5FE-4FE-2FE-1FE-2FE-5FE-4FE-1FE-5FE-4FE-3FE-5FE-5FE-4FE-5FE-3",,"ACTIVITYMorning inspectionREMINDER – reminder reviewMorning inspectionLaptop RS1(2) rebootRSS1,2 rebootMorning inspectionSM ПСС TestСМ-У connection inspection at МНР-НС behind АСУ panel 139REMINDER – reminder reviewMorning inspectionPost-sleepPost-sleepMorning meal.DPC (S-band)Morning meal.Fitness testWork prepFitness test (assistant)RGN – water transfer to ЕДВ, startOn MCC Go БМП Ф1 cartridge cycling (start)NAPOR-miniRSA. ТВМ1-Н software version update. Specialist conferenceNAPOR-miniRSA. RSS2 laptop script installation. Specialist conferenceБД-2 (4) exerciseSound recording using EARQ softwareMATRYOSHKA-R. BUBBLE dosimeter detector setup and initialize. SpecialistconferenceGeneral photography of SM interior panelsRGN – water drain into ЕДВ, endMATRYOSHKA-R. BUBBLE dosimeter detectors handover to USOSAudiolog updateRADIN – receive detectors form FE-2RADIN – deployment for exposureMATRYOSHKA-R. BUBBLE dosimeter detector initialization and deployment forexposure. Specialist conferenceARED exerciseFitness test (assistant)",,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:05,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:05-06:10,,,,,,
,06:10-06:20,,,,,,
,,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,06:20-06:40,,,,,,
,06:40-07:20,,,,,,
,07:20-07:45,,,,,,
,,,,,,,
,07:45-07:55,,,,,,
,,,,,,,
,07:45-09:20,,,,,,
,,,,,,,
,07:55-08:15,,,,,,
,,,,,,,
,08:15-09:10,,,,,,
,08:15-08:30,,,,,,
,08:15-08:30,,,,,,
,08:15-08:30,,,,,,
,08:15-08:30,,,,,,
,08:30-09:45,,,,,,
,08:30-08:55,,,,,,
,,,,,,,
,08:30-09:10,,,,,,
,,,,,,,
,08:30-10:10,,,,,,
,08:55-09:10,,,,,,
,09:10-09:15,,,,,,
,09:10-09:25,,,,,,
,09:10-09:15,,,,,,
,09:15-09:30,,,,,,
,,,,,,,
,09:15-10:00,,,,,,
,,,,,,,
,09:30-11:00,,,,,,
,09:40-10:25,,,,,,
,TIME,,,"CREWCDR,FE-1,",,ACTIVITY,
,,,,,,,
,06:00-06:10,,orning Inspection.,,,,
,,"FE-3,FE-5FE-2FE-4.CDR,FE-2,FE-3,FE-4,FE-5FE-1FE-5FE-2FE-1FE-4CDR,FE-3,",,,,,
,,"Morning Inspection. Laptop RS1(2) RebootMorning Inspection. RSS1,2 RebootPost-sleepBreakfastBreakfast. SM ПСС (Caution & Warning Panel) TestClose USOS window shutter",,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,07:30-07:40,,,,,,
,07:30-09:30,,,,,,
,,Weekly housekeepingВКС laptops - cleaning,,,,,
,07:30-10:30,,,,,,
,,,,,,,
,,,,,,,
,,,eekly housekeeping,,,,
,,,reventive maintenance - SM ventillation system - group E,,,,
,07:30-09:30,,,,,,
,,,В2 fan cleaning in FGB,,,,
,,,,,,,
,,,nspection of СКВ,,,,
,,,,,,,
,,,,,,,
,07:30-10:30,,eekly housekeeping,,,,
,,"FE-5FE-5FE-5FE-2CDRFE-4CDRFE-3FE-2,FE-4.FE-5FE-5FE-4FE-3FE-1,FE-2,",,,,,
,,Private Special ConferenceWeekly housekeepingEXERCISE  AREDCGBA – status check and monitor cleaningEXERCISE  БД-2-4EXERCISE  T2EXERCISE  AREDWeekly housekeeping,,,,,
,08:15-08:30,,,,,,
,08:30-10:55,,,,,,
,09:30-11:00,,,,,,
,10:30-10:45,,,,,,
,11:05-12:05,,,,,,
,11:20-12:20,,,,,,
,11:35-13:05,,,,,,
,,,,,,,
,12:05-13:05,,,,,,
,,"УОВ ""Potok-150 MK"" - pre-filters cleaningLunchPFCFood questionnaireСОЖ maintenanceFood questionnaire",,,,,
,,,,,,,
,13:05-14:05,,,,,,
,13:15-13:30,,,,,,
,14:05-14:15,,,,,,
,14:05-14:45,,,,,,
,14:35-14:45,,,,,,
,,,,,,,
,14:45-15:15,,ideo recording prep,,,,
,FE-4CDRFE-2FE-5FE-3FE-4FE-1,,,,,,
,,EXERCISE  AREDEXERCISE  БД-2-4EXERCISE  T2EXERCISE  T2EXERCISE  БД-2-4EXERCISE  ВЕЛО-1,,,,,
,15:30-17:00,,,,,,
,16:00-17:00,,,,,,
,16:05-17:05,,,,,,
,17:00-18:00,,,,,,
,17:00-18:30,,,,,,
,17:00-18:00,,,,,,
,TIME,,"CREWFE-1FE-2FE-4FE-1FE-4FE-2FE-4FE-1FE-2FE-2FE-2FE-4FE-1FE-4, FE-2HandoverFE-1, FE-2,FE-4FE-4, FE-1-HandoverFE-2FE-2FE-2FE-4FE-1FE-1, FE-2FE-4FE-1FE-1FE-4FE-1FE-2FE-2FE-4FE-2",,"ACTIVITYMorning InspectionSM ПСС (Caution & Warning Panel) TestKHROMATOMASS. Experiment SetupMorning InspectionRSS1,2 RebootPost-sleepPost-sleepKHROMATOMASS. Saliva and Blood CollectionBREAKFASTBREAKFASTMorning InspectionLaptop RS1(2) RebootPost-sleepBREAKFASTWork PrepWork PrepВКС Laptops Antivirus Scan Check and Status ReportDaily Planning Conference (S-band)Connecting SM Kurs-P Cables to DC1 port -YBREAKFASTKHROMATOMASS SPEKTR M. Photography of the Experiment OpsKHROMATOMASS. Closeout OpsБД-2 Exercise, Day 3On MCC Go Demating ДС-7А telemetry connectors.  Tagup withspecialistsReplacing ДС-7А sensors in Signal-VM system. Tagup with specialistsТКГ 422 (DC1) Stowage Ops with IMS support IMSOn MCC Go Mating ДС-7А sensor telemetry connectors. Tagup withspecialistsReplacing ДС-7А sensors in Signal-VM system - Close-out ops.  Tagupwith specialistsСОЖ MaintenanceARED ExercisePrivate Medical Conference with Physical Exercise Specialists (S-band)Photography of Batavia lettuce samplePrivate Medical Conference with Physical Exercise Specialists (S-band)LUNCH",,
,06:00-06:10,,,,,,
,06:00-06:15,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:10-06:40,,,,,,
,06:10-06:35,,,,,,
,06:15-06:45,,,,,,
,06:35-07:20,,,,,,
,06:40-07:30,,,,,,
,06:45-06:55,,,,,,
,06:55-07:20,,,,,,
,07:20-07:40,,,,,,
,07:20-07:30,,,,,,
,07:30-07:50,,,,,,
,,,,,,,
,07:40-07:50,,,,,,
,,,,,,,
,,,,,,,
,07:50-08:15,,,,,,
,,,,,,,
,08:15-08:55,,,,,,
,08:15-08:40,,,,,,
,08:40-08:50,,,,,,
,08:50-09:05,,,,,,
,08:55-10:25,,,,,,
,,,,,,,
,08:55-09:05,,,,,,
,,,,,,,
,09:05-11:35,,,,,,
,10:25-11:50,,,,,,
,,,,,,,
,11:35-11:45,,,,,,
,,,,,,,
,,,,,,,
,11:45-12:00,,,,,,
,,,,,,,
,11:50-12:30,,,,,,
,12:00-13:15,,,,,,
,12:10-12:20,,,,,,
,12:20-12:35,,,,,,
,12:30-12:40,,,,,,
,12:35-13:25,,,,,,
TIME,CREW,,ACTIVITY,,,,
07:30-07:35,CDR,Reaction Self Test,,,,,
07:30-07:35,FE-3,Reading REMINDER,,,,,
,,Morning Inspection,,,,,
07:30-07:40,FE-2,,,,,,
,,SM ПСС (Caution & Warning Panel) Test,,,,,
,,Morning Inspection,,,,,
07:30-07:40,FE-4,Laptop RS1(2) Reboot,,,,,
,,"RSS1,2 Reboot",,,,,
07:30-07:35,FE-5,Reminder Private Medical Conference on Exercise,,,,,
07:30-07:45,FE-1,CHROMATOMASS. Experiment setup. Tagup with specialists,,,,,
,"CDR, FE-3, FE-",,,,,,
07:35-07:40,,Morning Inspection,,,,,
,5,,,,,,
,"CDR, FE-2, FE-",,,,,,
07:40-08:10,,Post-sleep,,,,,
,"3, FE-4, FE-5",,,,,,
07:45-08:15,FE-1,CHROMATOMASS. Saliva and Blood Collection,,,,,
,"CDR, FE-2, FE-",,,,,,
08:10-09:00,,BREAKFAST,,,,,
,"3, FE-4, FE-5",,,,,,
08:15-09:00,FE-1,Post-sleep,,,,,
09:00-09:25,,Daily Planning Conference (S-band),,,,,
,"FE-2, FE-3, FE-",,,,,,
09:25-09:45,,Work Prep,,,,,
,4,,,,,,
09:25-09:45,CDR,ISS Crew / SSIPC FD Conference,,,,,
09:25-09:55,FE-5,Work Prep,,,,,
09:25-10:10,FE-1,BREAKFAST,,,,,
09:40-10:00,CDR,EHS Air Quality Monitoring (AQM) Relocation,,,,,
09:45-11:15,FE-3,ARED Exercise,,,,,
,,OBSTANOVKA. Download of Obstanovka P/L Data from БСПН to RSS1,,,,,
09:45-09:55,FE-4,,,,,,
,,(start),,,,,
09:45-10:00,CDR,Private Psychological Conference,,,,,
,,"Photo of space behind SM panels 333,334,335,336,338 to develop EKTC",,,,,
09:45-11:15,FE-2,,,,,,
,,Feeder installation procedure. Tagup with specialists as necessary,,,,,
09:55-11:25,FE-4,"RS Audit of Lights in (SM, MRM1, MRM2, DC1)",,,,,
10:10-10:30,FE-1,Work Prep,,,,,
10:15-12:15,"CDR, FE-5",Handover,,,,,
10:30-10:45,FE-1,CHROMATOMASS. Closeout Ops,,,,,
10:45-11:00,FE-1,ИП-1 Flow Sensor Position Check,,,,,
,,Test activation of Vozdukh Atmosphere Purification  System Emergency,,,,,
11:00-11:15,FE-1,,,,,,
,,Vacuum Valves [АВК СОА],,,,,
11:15-12:35,FE-2,VIRTUAL. Experiment Ops,,,,,
11:15-12:15,FE-3,T2 Exercise,,,,,
11:15-12:15,FE-1,"БД-2 Exercise, Day4",,,,,
11:25-12:25,FE-4,Network and Computer Hardware Audit,,,,,
12:15-13:45,FE-1,ARED Exercise,,,,,
12:15-13:50,"FE-3, FE-5",Handover,,,,,
,TIME,,"CREWFE-1FE-2FE-4FE-1, FE-2,",,ACTIVITYMorning Inspection.Laptop RS1(2) RebootMorning Inspection.,,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,SM ПСС (Caution & Warning Panel) TestMorning Inspection.,,,,
,,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,"RSS1,2 Reboot",,,,,
,,,,,,,
,,,,,,,
,06:10-06:40,,Post-sleep,,,,
,,,"FE-4FE-1, FE-2,",,,,
,,,,,,,
,,,,,,,
,06:40-07:30,,BREAKFAST,,,,
,,FE-4,,,,,
,,Daily Planning Conference (S-band),,,,,
,07:30-07:55,,,,,,
,,,"FE-1, FE-2,",,,,
,,,,,,,
,07:55-09:55,,,,,,
,,,"FE-4CDR, FE-3,",,,,
,,,Symbolic Activity,,,,
,,,,,,,
,07:55-08:15,Repack of Repair and Maintenance kits. Tagup with specialists (as,,,,,
,,"FE-5FE-4FE-1FE-2FE-1FE-2FE-4FE-1FE-1, FE-2,",,,,,
,,,,,,,
,,,,,,,
,09:55-10:35,,,,,,
,,,necessary)MRM2 comm config to support voice comm during the experimentMeasuring absolute pressure in Elektron Oxygen Generation Hardware,,,,
,,,,,,,
,09:55-10:00,,,,,,
,,,,,,,
,09:55-10:35,,,,,,
,,,H2 line -  Close-out opsKULONOVSKIY KRISTALL. Experiment Ops / Tagup with specialists (S-,,,,
,,,,,,,
,,,,,,,
,10:00-11:00,,,,,,
,,band)Pressurizing Elektron Liquid Unit and Mating ЭЛ28-2 ConnectorMPEG2 PAO hardware setup in SM / r/g 5307Restore Nominal Comm Configuration,,,,,
,,,,,,,
,10:35-11:05,,,,,,
,11:00-11:10,,,,,,
,11:00-11:05,,,,,,
,,,,,,,
,11:10-11:20,,Crew Prep for PAO,,,,
,,,"FE-4FE-1, FE-2,",,,,
,,,,,,,
,,,,,,,
,11:20-11:50,,TV Conference with Moscow Gymnasium No. 1527,,,,
,,"FE-4FE-4FE-2FE-1FE-1, FE-2,",,,,,
,,Physical Fitness Evaluation (on treadmill). Tagup with specialists (S-,,,,,
,,,,,,,
,11:50-12:50,,,,,,
,,"band)VELO Exercise, Day3KULONOVSKIY KRISTALL. Copy and Downlink Data",,,,,
,,,,,,,
,11:50-12:50,,,,,,
,11:50-12:20,,,,,,
,,,,,,,
,12:50-13:50,,LUNCH,,,,
"FE-4FE-4, FE-1,FE-2HandoverFE-2FE-4FE-1",,,,,,,
,,Separation of EDV (KOV)  No. 9 panel 36 00050810R(ФГБ1ПГО_404_1) for ElektronMATRYOSHKA-R. Monitoring Lulin-5 readingsСОЖ MaintenanceТКГ 427 (DC1) Transfers and IMS Ops,,,,,
,13:50-14:30,,,,,,
,14:30-14:50,,,,,,
,14:30-15:10,,,,,,
,14:30-16:00,,,,,,
TIME,CREW,,,ACTIVITY,,,
06:00-06:10,FE-1,Morning Inspection Laptop RS1(2) Reboot,,,,,
06:00-06:10,FE-2,Morning Inspection SM ПСС (Caution & Warning Panel) Test,,,,,
,,Morning Inspection,,,,,
,,"RSS1,2 Reboot",,,,,
06:00-06:10,FE-4,Check position of MRM2 manual Circuit Breakers [АЗС] on DC БВП and,,,,,
,,"status of Fuses on Fuse Boxes БПП-30, БПП-36 /",,,,,
,,"Check БПП-4, БПП-7 Fuses in MRM1",,,,,
06:10-06:25,FE-4,On MCC Go БМП Ф2 Absorption Cartridge Regeneration (start),,,,,
06:10-06:40,FE-1,Post-sleep,,,,,
06:10-06:35,FE-2,Post-sleep,,,,,
06:25-06:45,FE-4,Post-sleep,,,,,
06:35-07:20,FE-2,BREAKFAST,,,,,
06:40-07:30,FE-1,BREAKFAST,,,,,
06:45-07:30,FE-4,BREAKFAST,,,,,
07:20-07:30,FE-2,ВКС Laptops Antivirus Scan Check and Status Report / r/g 5201,,,,,
07:30-07:55,,Daily Planning Conference (S-band),,,,,
07:55-08:10,FE-1,Work Prep,,,,,
07:55-08:15,FE-4,Work Prep,,,,,
07:55-08:55,FE-2,"БИД 1,2 Leak Check",,,,,
08:10-09:40,FE-1,ТКГ 427 (DC1) Transfers and IMS Ops,,,,,
08:15-10:15,FE-4,Audit of volume behind RS panels,,,,,
08:55-09:15,FE-2,Work Prep,,,,,
09:25-09:35,FE-2,"БИД 1,2 Pressure Check",,,,,
09:35-10:35,FE-2,RELAKSATSIYA.  Hardware set up Tagup with specialists (S-band),,,,,
09:40-10:40,FE-1,"БД-2 Exercise, Day 2",,,,,
10:35-10:45,FE-2,"БИД 1,2 Pressure Check",,,,,
10:40-12:40,FE-1,Inventory of Personal Hygiene Articles,,,,,
10:40-12:00,FE-4,"БД-2 Exercise, Day 1",,,,,
10:45-11:15,FE-2,RELAKSATSIYA. Parameter Settings. Tagup with specialists (S-band),,,,,
11:15-11:35,FE-2,RELAKSATSIYA. Observation. Tagup with specialists (S-band),,,,,
12:00-12:20,FE-2,RELAKSATSIYA. Observation. Tagup with specialists (S-band),,,,,
12:00-12:40,FE-4,IDENTIFICATSIYA. Copy ИМУ-Ц micro-accelerometer data to laptop,,,,,
12:20-13:00,FE-2,RELAKSATSIYA. Closeout Ops. Tagup with specialists (S-band),,,,,
12:40-12:50,FE-4,Seiner. Photo Spectral System (ФСС) Battery Charge (start),,,,,
12:50-13:50,"FE-1, FE-4",LUNCH,,,,,
13:00-13:10,FE-2,"БИД 1,2 Pressure Check",,,,,
13:10-14:10,FE-2,LUNCH,,,,,
,TIME,,"CREWFE-2,FE-3, FE-4,FE-5FE-1CDRCDRFE-1,FE-2, FE-3,FE-4, FE-5CDRFE-2,FE-3, FE-4,FE-5FE-1CDRFE-2FE-1FE-4FE-5CDRFE-5FE-1FE-4FE-2FE-4FE-1FE-5FE-5FE-2FE-4FE-1CDR,FE-2,FE-3,FE-4,FE-5FE-1FE-4",,"ACTIVITYMorning InspectionMorning InspectionLaptop RS1(2) Reboot RSS1,2 RebootReaction Self TestMorning InspectionPost-sleepPost-sleepBREAKFASTBREAKFAST.SM ПСС (Caution & Warning Panel) TestBREAKFASTWeekly Housekeeping Cleaning Auxiliary Computer System (ВКС) LaptopsWeekly Housekeeping SM Ventilation Subsystem Preventive Maintenance,Group EFGB ЦВ2 Fan Cleaning",,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:05,,,,,,
,06:05-06:15,,,,,,
,,,,,,,
,06:10-06:40,,,,,,
,,,,,,,
,,,,,,,
,06:15-06:45,,,,,,
,,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,,,,,,,
,06:40-07:30,,,,,,
,,,,,,,
,,,,,,,
,06:45-07:35,,,,,,
,,,,,,,
,07:30-10:30,,,,,,
,07:30-10:00,,,,,,
,,,,,,,
,,,,,,,
,07:30-10:00,,,,,,
,,,,,,,
"Inspection of Air ConditionerT2 ExerciseCEVIS ExerciseARED ExerciseБД-2 Exercise, Day 4Private Psychological Conference (VHF)VELO Exercise, Day 3БД-2 Exercise, Day 3ARED ExerciseCamcorder Setup to View LAB Remote Workstation (RWS) Monitor 3Robotic Workstation (RWS) SetupPrivate Psychological Conference (VHF)Weekly CleaningCleaning Potok-150 MK Air Purification System Pre-filtersLUNCHLUNCHPrivate Psychological Conference (VHF)СОЖ Maintenance. SM and FGB СВО, СГО, АСУ СПКУ Counter, POTOKAir  Purification System Data Calldowns",,,,,,,
,08:30-09:30,,,,,,
,09:00-10:00,,,,,,
,09:30-11:00,,,,,,
,10:00-11:00,,,,,,
,10:35-10:50,,,,,,
,11:00-12:00,,,,,,
,11:00-12:30,,,,,,
,11:00-12:30,,,,,,
,11:40-11:45,,,,,,
,11:45-11:55,,,,,,
,12:10-12:25,,,,,,
,,,,,,,
,12:30-13:00,,,,,,
,,,,,,,
,12:45-13:45,,,,,,
,,,,,,,
,13:00-14:00,,,,,,
,,,,,,,
,13:45-14:00,,,,,,
,,,,,,,
,14:00-14:40,,,,,,
,,,,,,,
,TIME,,CREWCDRFE-3FE-1FE-2FE-4FE-5FE-3FE-5CDRFE-3CDRFE-1FE-4FE-5CDRFE-2CDRFE-3FE-3FE-1FE-4CDRFE-5FE-2FE-2FE-5FE-3FE-3FE-3FE-3FE-5FE-1,,,"ACTIVITYCircadian Rhythms Experiment Constraints ReminderREMINDER – reminder readingMorning Inspection.Laptop RS1(2) RebootSM ПСС (Caution & Warning Panel) TestKHROMATOMASS. Experiment setup. TagupMorning Inspection. RSS1,2 RebootInspection of СМ-У connector on МНР-НС separator pump behindАСУ panel 139ARED Exercise Photography ReminderREMINDER - Reading ReminderMorning InspectionARED Exercise Photography ReminderHRF Urine Sample CollectionREMINDER - Reading ReminderPost-sleepPost-sleepPost-sleepMorning InspectionCHROMATOMASS. Saliva and Blood CollectionPost-sleepHRF - Blood Sample MELFI InsertionHRF-F/BLD - Frozen Blood Collection OperationsBREAKFASTBREAKFASTBREAKFASTHRF Blood DrawARED Exercise Photography ReminderBREAKFASTBREAKFASTREMINDER - Crew reminder about the experiment procedureARED Exercise Photography ReminderPost-sleepHRF - Centrifuge ConfigurationISS HAM - Radio DeactivationARED Exercise Photography ReminderDaily Planning Conference (S-band)Work prepPost-sleep",
,06:00-06:05,,,,,,
,06:00-06:05,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:15,,,,,,
,,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:00-06:05,,,,,,
,06:05-06:10,,,,,,
,06:05-06:10,,,,,,
,06:05-06:10,,,,,,
,06:10-06:30,,,,,,
,06:10-06:15,,,,,,
,06:10-06:35,,,,,,
,06:10-06:40,,,,,,
,06:10-06:45,,,,,,
,06:15-06:20,,,,,,
,06:15-06:45,,,,,,
,06:20-06:45,,,,,,
,06:30-06:35,,,,,,
,06:35-07:00,,,,,,
,06:35-07:25,,,,,,
,06:40-07:30,,,,,,
,06:45-07:30,,,,,,
,06:45-07:00,,,,,,
,06:45-06:50,,,,,,
,06:50-07:30,,,,,,
,07:00-07:20,,,,,,
,07:00-07:05,,,,,,
,07:05-07:10,,,,,,
,07:10-07:20,,,,,,
,07:20-07:30,,,,,,
,07:20-07:30,,,,,,
,07:25-07:30,,,,,,
,07:30-07:55,,,,,,
,"E-1, FE-4E-2",,,,,,
,07:55-08:05,,,,,,
,07:55-08:10,,,,,,
,TIME,,"CREWFE-1FE-2FE-4FE-1FE-2FE-4FE-1FE-2FE-1FE-2FE-4FE-1FE-2FE-1FE-1FE-4FE-1, FE-2,",,"ACTIVITYIMMUNO. Saliva Sample (Session 1). Tagup with specialistsMorning Inspection. Laptop RS1(2) RebootMorning Inspection. RSS1,2 RebootIMMUNO. First stress test, questionnaire data entry. Tagup with",,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,06:00-06:10,,,,,,
,,,,,,,
,06:10-06:20,,,,,,
,,specialistsPost-sleepPost-sleepIMMUNO. Venous blood collection Tagup with specialistsIMMUNO. Assistance in the ExperimentIMMUNO. Venous blood sample processing (smear) Tagup withspecialistsPost-sleepBREAKFASTIMMUNO. Equipment StowageBREAKFASTMorning Inspection. SM ПСС (Caution & Warning Panel) TestPost-sleepВКС Laptops Antivirus Scan Check and Status Report,,,,,
,,,,,,,
,06:10-06:20,,,,,,
,06:10-06:40,,,,,,
,06:20-06:35,,,,,,
,06:20-06:35,,,,,,
,06:35-06:55,,,,,,
,06:35-06:55,,,,,,
,06:40-07:30,,,,,,
